user_id,signup_date,country,device_preference,subscriber_status
2668,2025-11-23,USA,mobile,0
2669,2025-10-10,Canada,mobile,1
2670,2024-11-13,UK,mobile,0
2671,2020-04-02,Canada,mobile,0
2672,2024-07-09,India,desktop,0
2673,2025-01-17,UK,desktop,0
2674,2023-11-18,UK,mobile,0
2675,2024-10-01,Canada,mobile,0
2676,2024-11-17,India,mobile,1
2677,2023-11-10,Canada,desktop,1
2678,2021-06-15,UK,mobile,0
2679,2025-10-16,UK,mobile,0
2680,2022-06-11,Canada,desktop,1
2681,2025-06-12,Canada,mobile,0
2682,2022-09-11,USA,mobile,1
2683,2025-12-11,UK,mobile,0
2684,2024-01-23,UK,desktop,0
2685,2024-02-05,USA,desktop,0
2686,2022-09-20,UK,desktop,0
2687,2023-11-13,India,desktop,0
2688,2025-05-28,Canada,desktop,0
2689,2021-01-16,Canada,mobile,1
2690,2025-10-16,UK,mobile,0
2691,2023-12-10,UK,desktop,0
2692,2025-10-07,Canada,mobile,0
2693,2020-05-16,India,mobile,0
2694,2022-11-15,USA,mobile,0
2695,2025-10-19,Canada,mobile,0
2696,2020-10-30,India,mobile,0
2697,2025-05-17,Canada,desktop,1
2698,2023-10-05,UK,mobile,0
2699,2021-10-04,Canada,desktop,0
2700,2023-02-12,UK,desktop,0
2701,2020-05-18,India,desktop,1
2702,2024-04-29,India,mobile,0
2703,2025-05-06,UK,mobile,1
2704,2024-07-10,India,desktop,1
2705,2023-09-20,UK,desktop,0
2706,2025-06-09,UK,desktop,0
2707,2025-10-08,UK,mobile,1
2708,2025-08-21,Canada,mobile,0
2709,2024-05-08,Canada,mobile,0
2710,2023-07-07,UK,mobile,0
2711,2024-12-21,Canada,mobile,0
2712,2023-09-30,India,mobile,0
2713,2020-01-11,USA,desktop,0
2714,2020-09-26,USA,desktop,0
2715,2020-01-31,UK,desktop,1
2716,2023-09-05,India,mobile,0
2717,2020-06-29,Canada,mobile,1
2718,2024-08-29,USA,mobile,1
2719,2020-02-24,USA,desktop,0
2720,2023-07-07,USA,desktop,0
2721,2021-01-18,USA,mobile,0
2722,2023-12-06,UK,mobile,0
2723,2020-11-17,India,mobile,0
2724,2022-08-30,USA,mobile,0
2725,2020-06-21,USA,desktop,0
2726,2024-03-21,UK,mobile,0
2727,2024-08-02,USA,desktop,0
2728,2022-07-05,UK,mobile,0
2729,2024-03-06,India,desktop,0
2730,2023-03-03,USA,mobile,1
2731,2023-06-18,USA,desktop,0
2732,2023-07-06,India,desktop,0
2733,2020-08-14,UK,mobile,0
2734,2021-07-14,USA,mobile,0
2735,2023-04-01,Canada,desktop,1
2736,2022-09-10,India,mobile,0
2737,2021-07-25,Canada,mobile,1
2738,2023-04-03,UK,desktop,1
2739,2021-12-16,Canada,desktop,0
2740,2025-10-12,UK,desktop,1
2741,2025-08-23,Canada,desktop,0
2742,2024-02-07,India,mobile,0
2743,2025-11-12,UK,desktop,0
2744,2022-05-08,USA,mobile,0
2745,2024-10-14,India,mobile,0
2746,2025-07-26,UK,mobile,0
2747,2021-11-17,India,desktop,0
2748,2023-12-13,Canada,mobile,1
2749,2025-03-16,USA,desktop,0
2750,2023-03-17,Canada,mobile,0
2751,2020-02-22,USA,mobile,0
2752,2022-05-22,USA,desktop,1
2753,2023-02-10,India,mobile,1
2754,2025-10-17,USA,mobile,0
2755,2024-03-24,Canada,desktop,0
2756,2023-12-03,Canada,mobile,1
2757,2021-03-16,Canada,mobile,0
2758,2022-07-03,UK,mobile,1
2759,2023-02-17,USA,mobile,0
2760,2020-07-12,UK,mobile,0
2761,2023-03-29,India,desktop,0
2762,2024-10-24,USA,mobile,0
2763,2022-09-28,USA,desktop,1
2764,2020-08-19,Canada,mobile,1
2765,2025-10-04,USA,desktop,0
2766,2024-10-04,USA,desktop,0
2767,2025-06-24,USA,desktop,1
2768,2021-09-10,Canada,desktop,0
2769,2022-01-13,USA,desktop,0
2770,2021-08-26,Canada,mobile,1
2771,2025-07-05,USA,mobile,0
2772,2023-02-24,USA,desktop,1
2773,2025-07-14,USA,desktop,0
2774,2020-10-20,Canada,mobile,0
2775,2023-01-18,India,mobile,1
2776,2022-10-21,India,mobile,0
2777,2023-08-16,India,mobile,1
2778,2020-03-30,USA,desktop,0
2779,2023-12-19,UK,desktop,0
2780,2020-10-26,UK,mobile,0
2781,2025-09-06,India,desktop,1
2782,2025-10-06,Canada,mobile,0
2783,2024-11-10,UK,mobile,0
2784,2025-02-24,Canada,mobile,0
2785,2022-04-12,India,mobile,0
2786,2021-01-12,Canada,desktop,0
2787,2024-12-09,Canada,mobile,0
2788,2022-09-11,Canada,desktop,0
2789,2022-09-19,Canada,mobile,1
2790,2025-07-14,India,desktop,1
2791,2020-03-30,UK,desktop,0
2792,2023-05-08,India,desktop,0
2793,2020-01-16,Canada,mobile,1
2794,2023-01-25,India,mobile,0
2795,2021-06-05,Canada,desktop,0
2796,2022-02-17,India,mobile,0
2797,2022-11-13,India,mobile,0
2798,2025-05-19,USA,desktop,0
2799,2021-09-17,USA,desktop,0
2800,2020-03-08,India,desktop,0
2801,2022-05-31,India,mobile,0
2802,2022-03-05,India,desktop,1
2803,2024-06-22,USA,mobile,0
2804,2022-04-25,USA,mobile,1
2805,2022-10-17,Canada,desktop,0
2806,2020-05-10,USA,desktop,0
2807,2020-02-12,India,desktop,0
2808,2023-04-01,India,mobile,0
2809,2025-08-04,India,desktop,0
2810,2022-09-15,India,desktop,0
2811,2023-08-30,UK,mobile,1
2812,2025-01-09,UK,mobile,1
2813,2022-01-25,USA,desktop,0
2814,2023-03-20,India,desktop,0
2815,2022-04-01,USA,mobile,1
2816,2021-05-28,Canada,mobile,0
2817,2024-02-26,India,desktop,0
2818,2022-12-13,USA,desktop,0
2819,2024-05-30,UK,mobile,0
2820,2022-03-06,Canada,desktop,0
2821,2024-04-23,India,mobile,0
2822,2023-10-12,UK,desktop,0
2823,2022-11-22,Canada,mobile,0
2824,2023-09-11,UK,mobile,0
2825,2023-07-21,India,desktop,0
2826,2025-05-11,UK,mobile,0
2827,2023-01-25,USA,mobile,0
2828,2021-04-04,UK,mobile,1
2829,2023-11-29,Canada,mobile,0
2830,2021-02-05,India,mobile,0
2831,2025-03-09,India,mobile,1
2832,2023-06-18,UK,desktop,0
2833,2025-03-29,USA,desktop,0
2834,2022-07-03,India,mobile,0
2835,2024-03-25,Canada,mobile,0
2836,2025-09-03,Canada,mobile,0
2837,2020-01-28,UK,desktop,0
2838,2024-07-28,India,desktop,0
2839,2025-04-22,Canada,mobile,0
2840,2020-12-26,UK,desktop,0
2841,2024-01-16,Canada,desktop,0
2842,2021-08-08,Canada,mobile,0
2843,2022-06-05,Canada,mobile,0
2844,2025-02-19,UK,mobile,0
2845,2025-08-06,USA,desktop,1
2846,2022-11-28,India,desktop,0
2847,2021-05-02,UK,desktop,0
2848,2023-09-04,India,desktop,0
2849,2025-05-16,India,desktop,0
2850,2025-03-07,USA,desktop,0
2851,2022-02-09,Canada,mobile,0
2852,2025-11-09,India,mobile,1
2853,2025-08-04,USA,desktop,0
2854,2020-11-19,USA,mobile,0
2855,2022-10-24,UK,mobile,0
2856,2022-06-26,USA,desktop,0
2857,2021-10-06,Canada,desktop,1
2858,2025-09-11,India,desktop,0
2859,2023-07-16,India,desktop,1
2860,2024-04-08,Canada,desktop,0
2861,2021-08-25,India,desktop,0
2862,2024-09-15,India,desktop,0
2863,2022-08-08,UK,desktop,0
2864,2020-05-12,India,mobile,0
2865,2023-10-23,Canada,desktop,0
2866,2020-09-29,UK,desktop,0
2867,2025-06-18,India,desktop,0
2868,2023-04-10,UK,mobile,0
2869,2024-02-23,USA,desktop,0
2870,2025-10-25,UK,mobile,1
2871,2022-02-02,India,mobile,1
2872,2020-06-25,India,desktop,0
2873,2023-06-07,UK,mobile,1
2874,2022-10-03,UK,mobile,1
2875,2022-04-14,USA,desktop,0
2876,2024-12-18,UK,mobile,0
2877,2023-02-09,India,mobile,0
2878,2020-02-05,India,desktop,0
2879,2022-11-17,USA,desktop,0
2880,2023-10-05,UK,mobile,0
2881,2022-06-04,USA,desktop,0
2882,2023-06-08,USA,mobile,0
2883,2020-11-21,Canada,mobile,0
2884,2021-01-21,UK,mobile,0
2885,2025-01-16,India,mobile,0
2886,2023-03-19,India,desktop,0
2887,2021-10-29,USA,mobile,0
2888,2023-08-11,UK,mobile,0
2889,2025-08-15,India,mobile,0
2890,2020-02-06,Canada,mobile,0
2891,2021-05-11,Canada,desktop,0
2892,2023-05-25,India,mobile,0
2893,2025-02-16,Canada,desktop,0
2894,2024-08-14,Canada,desktop,1
2895,2025-03-27,India,desktop,1
2896,2023-04-23,UK,mobile,0
2897,2022-12-30,Canada,desktop,0
2898,2025-05-19,Canada,desktop,0
2899,2023-08-08,USA,mobile,0
2900,2025-09-14,USA,desktop,0
2901,2023-04-13,Canada,mobile,0
2902,2023-03-24,USA,desktop,0
2903,2024-05-17,USA,desktop,0
2904,2025-09-17,India,mobile,1
2905,2021-08-17,India,desktop,1
2906,2022-02-25,Canada,desktop,0
2907,2022-05-15,Canada,mobile,0
2908,2023-09-01,USA,mobile,0
2909,2025-04-17,Canada,desktop,0
2910,2021-04-12,Canada,mobile,0
2911,2024-07-20,UK,mobile,0
2912,2023-02-12,UK,mobile,1
2913,2025-05-02,India,desktop,0
2914,2023-07-27,India,desktop,0
2915,2024-02-08,Canada,mobile,0
2916,2022-11-21,UK,desktop,0
2917,2025-10-01,UK,desktop,1
2918,2025-12-14,USA,mobile,1
2919,2023-03-12,USA,mobile,0
2920,2020-04-21,India,desktop,0
2921,2021-08-22,USA,desktop,0
2922,2022-06-16,USA,mobile,0
2923,2023-05-14,India,mobile,0
2924,2021-02-13,India,desktop,0
2925,2021-05-14,India,mobile,0
2926,2025-02-13,UK,desktop,0
2927,2022-10-26,UK,desktop,0
2928,2022-11-21,India,mobile,0
2929,2022-02-12,India,desktop,0
2930,2021-06-03,India,mobile,0
2931,2025-12-03,Canada,mobile,0
2932,2025-12-28,Canada,desktop,0
2933,2025-02-03,USA,mobile,0
2934,2021-08-14,USA,desktop,0
2935,2024-09-07,India,desktop,0
2936,2023-05-02,India,mobile,1
2937,2021-02-19,USA,desktop,1
2938,2025-09-01,USA,mobile,0
2939,2021-09-03,India,desktop,0
2940,2023-12-08,India,mobile,0
2941,2024-05-13,USA,mobile,0
2942,2022-06-07,India,mobile,0
2943,2022-01-07,India,mobile,0
2944,2020-01-13,UK,mobile,0
2945,2020-05-17,India,desktop,0
2946,2025-01-23,Canada,desktop,0
2947,2023-12-27,Canada,desktop,1
2948,2022-01-21,UK,desktop,0
2949,2024-03-08,UK,desktop,0
2950,2022-08-18,India,mobile,0
2951,2023-09-23,India,mobile,0
2952,2020-08-07,USA,mobile,0
2953,2020-04-11,Canada,mobile,0
2954,2024-10-13,India,mobile,0
2955,2023-02-22,Canada,mobile,0
2956,2023-04-27,India,desktop,0
2957,2021-03-05,Canada,mobile,1
2958,2025-02-05,Canada,mobile,0
2959,2024-07-20,India,mobile,0
2960,2022-09-22,USA,desktop,0
2961,2021-04-29,India,mobile,0
2962,2023-01-18,USA,desktop,0
2963,2021-07-23,Canada,mobile,1
2964,2024-10-06,UK,desktop,0
2965,2021-09-30,USA,mobile,0
2966,2021-12-20,USA,desktop,0
2967,2024-03-27,UK,desktop,0
2968,2025-05-31,USA,desktop,1
2969,2023-09-19,UK,desktop,1
2970,2020-03-05,India,desktop,0
2971,2023-07-29,USA,mobile,0
2972,2020-01-09,Canada,mobile,0
2973,2025-04-26,UK,desktop,0
2974,2022-11-21,India,desktop,0
2975,2022-08-21,Canada,mobile,0
2976,2022-01-08,USA,desktop,0
2977,2025-08-17,Canada,desktop,0
2978,2020-06-12,India,desktop,0
2979,2025-05-25,India,mobile,1
2980,2022-06-19,USA,mobile,0
2981,2023-07-23,India,mobile,1
2982,2021-08-25,India,mobile,0
2983,2022-05-04,UK,desktop,0
2984,2020-07-18,India,desktop,0
2985,2021-08-29,India,mobile,0
2986,2025-12-29,USA,desktop,0
2987,2024-06-21,India,desktop,0
2988,2022-11-23,UK,desktop,0
2989,2022-05-18,USA,desktop,0
2990,2020-07-31,India,mobile,0
2991,2022-03-02,UK,mobile,0
2992,2024-08-27,UK,desktop,0
2993,2022-03-25,Canada,desktop,1
2994,2023-05-24,UK,desktop,0
2995,2020-09-11,Canada,mobile,0
2996,2023-03-03,USA,desktop,0
2997,2025-02-08,USA,mobile,0
2998,2021-01-15,USA,mobile,0
2999,2024-09-27,Canada,mobile,0
3000,2021-08-13,Canada,desktop,0
3001,2024-10-01,Canada,desktop,0
3002,2024-12-02,India,desktop,0
3003,2024-12-30,Canada,mobile,0
3004,2022-08-20,USA,mobile,0
3005,2023-09-16,UK,desktop,0
3006,2024-06-05,USA,desktop,0
3007,2022-01-22,USA,mobile,0
3008,2024-03-28,India,mobile,0
3009,2021-11-05,Canada,desktop,0
3010,2022-01-09,Canada,desktop,0
3011,2025-07-09,USA,desktop,1
3012,2023-10-25,Canada,mobile,0
3013,2020-03-03,USA,mobile,0
3014,2024-05-03,India,desktop,0
3015,2025-01-30,USA,desktop,0
3016,2020-06-16,India,desktop,1
3017,2020-06-09,UK,desktop,0
3018,2022-03-20,UK,mobile,0
3019,2020-03-26,USA,desktop,0
3020,2020-07-31,India,desktop,0
3021,2024-04-29,USA,desktop,0
3022,2022-01-08,USA,desktop,0
3023,2022-08-26,UK,desktop,0
3024,2022-03-04,Canada,mobile,0
3025,2025-05-05,UK,mobile,0
3026,2024-02-23,India,desktop,0
3027,2023-08-12,USA,desktop,0
3028,2025-04-12,Canada,desktop,0
3029,2023-09-06,UK,desktop,0
3030,2021-10-04,India,desktop,0
3031,2024-03-23,India,mobile,0
3032,2022-09-19,UK,mobile,0
3033,2023-11-19,UK,mobile,1
3034,2023-12-17,India,desktop,0
3035,2025-05-12,India,mobile,0
3036,2024-05-07,USA,desktop,0
3037,2022-04-25,Canada,desktop,0
3038,2020-02-24,USA,mobile,0
3039,2024-01-28,USA,desktop,0
3040,2022-06-15,USA,mobile,0
3041,2020-06-13,UK,desktop,0
3042,2022-03-10,UK,mobile,0
3043,2021-08-29,Canada,desktop,0
3044,2024-01-19,USA,desktop,0
3045,2021-12-05,UK,desktop,0
3046,2020-01-04,UK,mobile,0
3047,2021-07-07,UK,desktop,0
3048,2024-08-19,Canada,mobile,0
3049,2021-05-25,UK,mobile,0
3050,2023-02-26,USA,desktop,0
3051,2020-03-08,India,desktop,1
3052,2021-01-28,USA,desktop,1
3053,2023-03-29,UK,mobile,0
3054,2022-02-20,India,desktop,0
3055,2022-05-21,Canada,desktop,0
3056,2025-03-26,Canada,mobile,0
3057,2020-10-05,Canada,mobile,0
3058,2022-09-18,UK,mobile,0
3059,2020-08-25,UK,mobile,0
3060,2025-02-17,India,desktop,1
3061,2023-07-08,UK,desktop,0
3062,2024-04-07,USA,mobile,0
3063,2024-01-27,UK,mobile,0
3064,2020-06-24,UK,desktop,0
3065,2025-02-26,USA,mobile,1
3066,2020-09-16,Canada,desktop,0
3067,2022-05-24,Canada,desktop,0
3068,2023-01-17,UK,mobile,0
3069,2024-03-14,India,mobile,0
3070,2023-12-03,USA,mobile,0
3071,2020-06-27,India,mobile,0
3072,2024-07-26,UK,mobile,0
3073,2024-01-14,Canada,mobile,0
3074,2020-01-18,Canada,mobile,0
3075,2023-12-02,USA,mobile,0
3076,2020-11-15,India,desktop,0
3077,2023-01-27,USA,desktop,0
3078,2021-07-14,India,desktop,0
3079,2022-05-01,UK,mobile,0
3080,2020-04-27,UK,mobile,1
3081,2020-04-13,India,desktop,0
3082,2022-07-16,USA,mobile,0
3083,2023-06-02,UK,desktop,0
3084,2023-06-17,Canada,desktop,0
3085,2023-10-14,UK,mobile,0
3086,2022-06-25,USA,desktop,0
3087,2024-01-18,India,desktop,0
3088,2021-10-04,USA,desktop,0
3089,2021-12-25,Canada,mobile,1
3090,2021-03-19,India,mobile,0
3091,2020-02-25,UK,desktop,0
3092,2025-04-28,USA,desktop,0
3093,2022-04-08,USA,mobile,1
3094,2025-04-07,Canada,mobile,0
3095,2022-09-23,Canada,desktop,1
3096,2020-06-16,India,mobile,0
3097,2021-01-25,Canada,desktop,0
3098,2021-01-08,India,mobile,0
3099,2024-06-26,India,desktop,0
3100,2020-10-13,UK,mobile,0
3101,2024-08-25,India,desktop,0
3102,2025-10-22,India,mobile,1
3103,2023-05-10,India,desktop,0
3104,2022-10-17,India,mobile,0
3105,2022-12-31,USA,desktop,0
3106,2024-10-21,UK,mobile,0
3107,2022-09-08,Canada,mobile,0
3108,2023-04-21,India,desktop,0
3109,2021-07-20,USA,desktop,0
3110,2023-05-27,USA,desktop,0
3111,2022-08-31,Canada,desktop,0
3112,2025-05-08,UK,desktop,0
3113,2025-03-13,Canada,desktop,0
3114,2023-06-14,India,mobile,0
3115,2024-11-25,India,desktop,0
3116,2025-05-20,India,mobile,0
3117,2020-04-10,UK,desktop,1
3118,2023-07-19,Canada,desktop,0
3119,2022-09-07,USA,mobile,0
3120,2024-12-13,Canada,mobile,1
3121,2021-10-25,UK,mobile,0
3122,2023-04-19,Canada,mobile,1
3123,2025-10-12,USA,mobile,0
3124,2021-03-17,Canada,desktop,0
3125,2020-06-11,Canada,desktop,0
3126,2025-03-03,Canada,mobile,0
3127,2021-12-10,USA,mobile,0
3128,2020-02-10,Canada,desktop,0
3129,2025-07-28,Canada,desktop,1
3130,2021-11-22,Canada,desktop,1
3131,2025-11-14,India,desktop,0
3132,2023-09-14,USA,mobile,0
3133,2022-03-02,India,desktop,0
3134,2021-01-13,Canada,mobile,1
3135,2022-09-20,India,desktop,0
3136,2024-02-20,UK,mobile,0
3137,2021-04-27,Canada,desktop,1
3138,2024-08-24,Canada,mobile,0
3139,2020-11-25,India,desktop,0
3140,2020-07-21,India,mobile,0
3141,2025-08-29,USA,desktop,1
3142,2023-11-12,India,mobile,1
3143,2021-01-14,Canada,desktop,0
3144,2024-05-23,UK,mobile,0
3145,2024-09-04,Canada,mobile,0
3146,2023-04-23,USA,mobile,1
3147,2020-07-25,Canada,desktop,0
3148,2023-06-15,USA,mobile,0
3149,2023-06-30,Canada,desktop,0
3150,2021-07-06,UK,desktop,0
3151,2021-11-09,UK,desktop,0
3152,2023-07-15,USA,desktop,0
3153,2021-07-24,India,desktop,0
3154,2021-06-22,UK,mobile,0
3155,2021-12-01,UK,desktop,0
3156,2024-01-12,India,desktop,0
3157,2023-02-22,India,desktop,0
3158,2022-08-21,Canada,desktop,0
3159,2025-08-21,Canada,desktop,0
3160,2024-02-20,India,desktop,0
3161,2020-09-30,UK,mobile,0
3162,2021-08-02,Canada,desktop,0
3163,2022-12-02,India,desktop,0
3164,2024-09-14,India,mobile,1
3165,2024-09-29,USA,desktop,0
3166,2025-01-12,USA,desktop,0
3167,2022-12-18,USA,desktop,0
3168,2025-12-10,UK,mobile,1
3169,2024-05-27,India,desktop,0
3170,2024-05-01,India,mobile,0
3171,2020-12-26,Canada,desktop,0
3172,2023-04-23,India,desktop,1
3173,2025-09-20,UK,mobile,1
3174,2021-07-14,India,mobile,0
3175,2023-07-15,Canada,desktop,0
3176,2025-03-07,Canada,desktop,0
3177,2021-09-24,UK,desktop,0
3178,2021-05-04,Canada,mobile,0
3179,2023-11-03,Canada,mobile,0
3180,2021-02-20,India,mobile,0
3181,2024-12-17,Canada,desktop,0
3182,2021-02-20,Canada,mobile,1
3183,2024-10-17,Canada,mobile,0
3184,2021-02-15,UK,mobile,1
3185,2020-03-01,UK,desktop,0
3186,2022-11-05,USA,mobile,0
3187,2023-12-17,Canada,desktop,0
3188,2020-07-09,UK,mobile,0
3189,2021-06-23,USA,mobile,0
3190,2024-06-03,UK,desktop,0
3191,2023-08-17,UK,desktop,1
3192,2023-02-17,Canada,desktop,1
3193,2020-08-16,USA,mobile,1
3194,2025-08-11,Canada,desktop,0
3195,2022-11-12,USA,desktop,0
3196,2021-01-28,India,mobile,0
3197,2022-02-22,UK,desktop,1
3198,2023-08-24,India,desktop,0
3199,2021-12-11,UK,mobile,0
3200,2025-06-16,USA,desktop,0
3201,2020-10-31,UK,desktop,0
3202,2023-12-14,Canada,mobile,0
3203,2022-01-12,USA,desktop,0
3204,2020-03-21,India,mobile,0
3205,2023-11-07,USA,mobile,0
3206,2025-09-10,India,mobile,0
3207,2025-08-28,USA,mobile,0
3208,2021-04-16,UK,mobile,1
3209,2020-10-22,UK,mobile,0
3210,2023-10-20,Canada,desktop,0
3211,2020-05-25,Canada,mobile,0
3212,2022-08-25,USA,desktop,0
3213,2020-08-17,India,mobile,0
3214,2021-12-04,India,desktop,0
3215,2022-09-16,Canada,desktop,0
3216,2023-06-30,India,desktop,0
3217,2023-03-05,UK,mobile,0
3218,2022-02-22,USA,desktop,0
3219,2023-05-19,Canada,mobile,0
3220,2025-02-06,UK,desktop,1
3221,2025-08-14,UK,mobile,0
3222,2020-10-16,UK,desktop,0
3223,2024-01-10,India,desktop,0
3224,2020-07-20,UK,mobile,0
3225,2025-11-30,UK,desktop,0
3226,2024-07-25,USA,desktop,1
3227,2020-03-13,UK,mobile,1
3228,2024-10-03,UK,mobile,0
3229,2024-02-15,USA,desktop,0
3230,2022-02-11,Canada,desktop,0
3231,2025-05-10,USA,desktop,0
3232,2025-11-24,Canada,mobile,0
3233,2022-01-04,UK,desktop,0
3234,2022-05-17,UK,mobile,0
3235,2025-10-23,Canada,desktop,0
3236,2020-12-18,India,desktop,1
3237,2022-11-27,USA,desktop,0
3238,2024-03-22,Canada,desktop,0
3239,2022-01-12,India,desktop,0
3240,2025-03-27,USA,desktop,0
3241,2020-04-29,Canada,desktop,0
3242,2020-08-14,USA,mobile,0
3243,2025-01-31,India,desktop,0
3244,2020-09-22,Canada,desktop,0
3245,2021-10-28,USA,mobile,0
3246,2020-08-09,Canada,mobile,0
3247,2022-11-08,India,desktop,0
3248,2022-04-02,UK,mobile,1
3249,2024-07-14,Canada,desktop,0
3250,2025-12-19,UK,desktop,1
3251,2020-09-24,India,desktop,1
3252,2025-05-25,Canada,mobile,0
3253,2020-09-22,USA,mobile,1
3254,2020-11-11,UK,mobile,0
3255,2021-01-12,USA,desktop,0
3256,2020-12-13,USA,desktop,0
3257,2024-02-20,USA,mobile,0
3258,2025-06-04,Canada,mobile,0
3259,2024-09-28,USA,desktop,0
3260,2023-03-31,Canada,mobile,0
3261,2023-11-15,India,desktop,0
3262,2021-12-15,India,desktop,0
3263,2023-01-12,Canada,mobile,1
3264,2024-02-15,USA,desktop,0
3265,2020-06-10,UK,desktop,0
3266,2024-10-25,UK,mobile,0
3267,2022-04-08,India,mobile,0
3268,2025-07-19,USA,desktop,0
3269,2020-12-15,India,mobile,0
3270,2022-07-08,USA,desktop,1
3271,2022-07-18,Canada,desktop,1
3272,2020-05-22,Canada,mobile,0
3273,2025-08-11,USA,desktop,0
3274,2022-03-05,UK,mobile,0
3275,2023-12-19,Canada,desktop,0
3276,2023-02-17,India,mobile,1
3277,2021-10-22,USA,mobile,1
3278,2020-06-10,India,mobile,0
3279,2025-01-25,India,mobile,0
3280,2024-04-29,Canada,desktop,1
3281,2025-04-21,Canada,mobile,0
3282,2022-06-12,USA,desktop,0
3283,2023-06-06,UK,mobile,0
3284,2023-04-27,Canada,mobile,0
3285,2022-01-26,USA,mobile,1
3286,2025-06-03,USA,desktop,0
3287,2025-09-15,Canada,desktop,0
3288,2022-03-13,UK,mobile,0
3289,2024-12-07,USA,mobile,1
3290,2024-11-28,UK,desktop,0
3291,2021-05-20,India,desktop,0
3292,2023-12-01,India,mobile,1
3293,2023-03-19,UK,desktop,0
3294,2023-12-12,India,mobile,0
3295,2022-02-14,UK,desktop,0
3296,2025-06-16,USA,mobile,0
3297,2020-06-13,USA,desktop,0
3298,2020-02-26,India,desktop,0
3299,2025-09-16,UK,mobile,0
3300,2025-04-15,India,mobile,0
3301,2022-11-06,India,desktop,0
3302,2024-06-13,UK,mobile,0
3303,2024-05-27,USA,desktop,0
3304,2023-11-16,UK,desktop,0
3305,2023-11-02,UK,mobile,1
3306,2024-09-21,UK,desktop,0
3307,2021-06-21,India,desktop,1
3308,2025-06-22,Canada,desktop,0
3309,2023-10-17,USA,mobile,0
3310,2024-09-24,UK,desktop,0
3311,2025-08-05,USA,desktop,0
3312,2021-06-23,UK,desktop,0
3313,2025-10-29,India,mobile,1
3314,2025-02-24,USA,mobile,0
3315,2024-10-07,UK,mobile,0
3316,2024-03-12,UK,mobile,0
3317,2024-02-19,USA,mobile,0
3318,2021-04-13,India,mobile,0
3319,2020-02-03,USA,desktop,0
3320,2021-09-05,UK,desktop,0
3321,2022-01-27,India,mobile,0
3322,2021-07-08,UK,mobile,0
3323,2020-08-24,Canada,mobile,0
3324,2020-08-30,India,mobile,0
3325,2023-09-17,Canada,mobile,1
3326,2022-06-20,UK,desktop,1
3327,2020-04-28,India,desktop,0
3328,2023-05-14,Canada,mobile,0
3329,2023-06-21,Canada,desktop,0
3330,2023-12-03,UK,mobile,0
3331,2023-06-20,UK,desktop,0
3332,2025-06-24,India,desktop,0
3333,2025-03-15,India,desktop,1
3334,2020-06-12,UK,mobile,0
3335,2025-06-01,UK,mobile,0
3336,2020-03-01,India,mobile,0
3337,2023-12-31,UK,mobile,0
3338,2023-02-24,India,mobile,0
3339,2023-09-10,Canada,mobile,0
3340,2021-11-09,USA,desktop,1
3341,2025-03-04,UK,desktop,0
3342,2020-05-19,Canada,mobile,0
3343,2024-02-07,India,mobile,0
3344,2020-09-01,USA,mobile,0
3345,2022-02-19,USA,desktop,0
3346,2025-11-13,India,desktop,0
3347,2021-05-29,Canada,desktop,0
3348,2023-09-06,India,desktop,1
3349,2025-11-20,USA,mobile,0
3350,2024-06-02,Canada,desktop,0
3351,2020-12-19,Canada,desktop,0
3352,2025-10-17,Canada,mobile,0
3353,2025-09-20,Canada,mobile,0
3354,2021-05-01,UK,mobile,0
3355,2023-02-13,India,desktop,0
3356,2023-06-12,USA,mobile,1
3357,2021-07-22,Canada,mobile,1
3358,2024-01-06,USA,desktop,0
3359,2020-01-04,Canada,mobile,1
3360,2023-06-25,India,desktop,0
3361,2021-02-10,USA,mobile,0
3362,2021-12-25,Canada,desktop,0
3363,2022-01-09,USA,desktop,0
3364,2021-01-18,UK,mobile,0
3365,2023-07-31,USA,mobile,0
3366,2021-08-14,UK,desktop,1
3367,2025-03-19,UK,mobile,0
3368,2023-09-16,Canada,desktop,0
3369,2020-12-14,India,desktop,0
3370,2020-02-07,India,desktop,1
3371,2023-06-03,UK,mobile,0
3372,2024-07-22,India,mobile,1
3373,2021-07-15,USA,mobile,0
3374,2023-06-26,Canada,desktop,0
3375,2025-07-15,USA,mobile,0
3376,2025-10-27,India,mobile,0
3377,2020-08-22,USA,mobile,1
3378,2024-05-25,USA,mobile,0
3379,2020-01-22,UK,mobile,1
3380,2021-01-26,Canada,mobile,0
3381,2023-01-27,USA,desktop,0
3382,2025-03-17,UK,desktop,0
3383,2025-07-15,UK,desktop,1
3384,2023-12-25,India,desktop,0
3385,2025-04-27,UK,mobile,0
3386,2020-05-22,Canada,desktop,0
3387,2022-05-01,Canada,desktop,1
3388,2020-01-01,Canada,mobile,0
3389,2024-02-04,India,mobile,0
3390,2023-07-17,USA,mobile,0
3391,2021-09-13,USA,desktop,0
3392,2022-12-19,Canada,desktop,1
3393,2022-04-01,Canada,desktop,0
3394,2025-04-28,India,mobile,1
3395,2025-04-30,Canada,mobile,0
3396,2025-10-14,India,mobile,1
3397,2025-09-09,India,desktop,0
3398,2023-12-20,USA,desktop,0
3399,2025-10-12,USA,mobile,0
3400,2020-12-29,Canada,mobile,0
3401,2025-07-05,Canada,mobile,0
3402,2025-05-01,UK,desktop,0
3403,2024-07-30,Canada,desktop,0
